customerID,ChurnProbability,RiskSegment,tenure,Contract,MonthlyCharges,TechSupport,OnlineSecurity,PaymentMethod,RetentionAction
1740-CSDJP,0.6757001051929847,Very High,1,Month-to-month,35.25,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
6892-XPFPU,0.6745443479895554,Very High,24,Month-to-month,104.25,No,No,Electronic check,Priority outreach + long-term contract incentive
8118-LSUEL,0.6745443479895554,Very High,23,Month-to-month,106.4,No,No,Electronic check,Priority outreach + long-term contract incentive
2799-ARNLO,0.6744870479398098,Very High,5,Month-to-month,69.35,No,No,Electronic check,Priority outreach + long-term contract incentive
6168-WFVVF,0.6744870479398098,Very High,3,Month-to-month,70.3,No,No,Electronic check,Priority outreach + long-term contract incentive
7044-YAACC,0.6744870479398098,Very High,4,Month-to-month,70.2,No,No,Electronic check,Priority outreach + long-term contract incentive
0644-OQMDK,0.6744870479398098,Very High,4,Month-to-month,70.65,No,No,Electronic check,Priority outreach + long-term contract incentive
8313-NDOIA,0.6742663820296553,Very High,24,Month-to-month,104.15,No,No,Electronic check,Priority outreach + long-term contract incentive
8625-AZYZY,0.6742663820296553,Very High,24,Month-to-month,104.65,No,No,Electronic check,Priority outreach + long-term contract incentive
3372-KWFBM,0.6742533567112305,Very High,16,Month-to-month,86.6,No,No,Electronic check,Priority outreach + long-term contract incentive
4514-GFCFI,0.6742533567112305,Very High,16,Month-to-month,84.75,No,No,Electronic check,Priority outreach + long-term contract incentive
3074-GQWYX,0.673562789881645,Very High,5,Month-to-month,75.9,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
3106-ULWFW,0.6731599847399898,Very High,8,Month-to-month,85.2,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
4636-QRJKY,0.6728148737914114,Very High,6,Month-to-month,80.5,Yes,No,Electronic check,Priority outreach + long-term contract incentive
4597-NUCQV,0.6709238459038221,Very High,24,Month-to-month,101.25,No,No,Electronic check,Priority outreach + long-term contract incentive
7363-QTBIW,0.6708720797359704,Very High,9,Month-to-month,79.75,No,No,Electronic check,Priority outreach + long-term contract incentive
6000-APYLU,0.6708720797359704,Very High,9,Month-to-month,80.8,No,No,Electronic check,Priority outreach + long-term contract incentive
0872-NXJYS,0.6708720797359704,Very High,9,Month-to-month,79.55,No,No,Electronic check,Priority outreach + long-term contract incentive
3585-ISXZP,0.6703817468138632,Very High,8,Month-to-month,95.65,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
3677-IYRBF,0.6702926393988526,Very High,2,Month-to-month,30.4,No,No,Electronic check,Priority outreach + long-term contract incentive
7668-XCFYV,0.6702627799649586,Very High,17,Month-to-month,92.55,No,No,Electronic check,Priority outreach + long-term contract incentive
0822-GAVAP,0.6701012207955126,Very High,2,Month-to-month,34.7,No,No,Electronic check,Priority outreach + long-term contract incentive
2485-ITVKB,0.6701012207955126,Very High,2,Month-to-month,35.1,No,No,Electronic check,Priority outreach + long-term contract incentive
6215-NQCPY,0.6694260832530837,Very High,15,Month-to-month,99.7,No,Yes,Electronic check,Priority outreach + long-term contract incentive
1976-CFOCS,0.6691069479597123,Very High,1,Month-to-month,46.0,No,No,Electronic check,Priority outreach + long-term contract incentive
8080-DDEMJ,0.6691069479597123,Very High,1,Month-to-month,45.1,No,No,Electronic check,Priority outreach + long-term contract incentive
6185-TASNN,0.6691069479597123,Very High,1,Month-to-month,46.3,No,No,Electronic check,Priority outreach + long-term contract incentive
8720-RQSBJ,0.6691069479597123,Very High,1,Month-to-month,44.0,No,No,Electronic check,Priority outreach + long-term contract incentive
4706-DGAHW,0.6691069479597123,Very High,1,Month-to-month,45.2,No,No,Electronic check,Priority outreach + long-term contract incentive
7508-MYBOG,0.6690984819318496,Very High,14,Month-to-month,86.1,No,No,Electronic check,Priority outreach + long-term contract incentive
1342-JPNKI,0.668593599151051,Very High,10,Month-to-month,86.05,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
7994-UYIVZ,0.6672703629284668,Very High,8,Month-to-month,85.65,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
0871-URUWO,0.6672568949210421,Very High,13,Month-to-month,102.25,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
7321-VGNKU,0.6671904958284549,Very High,2,Month-to-month,70.35,No,No,Electronic check,Priority outreach + long-term contract incentive
7394-LWLYN,0.6671904958284549,Very High,2,Month-to-month,70.15,No,No,Electronic check,Priority outreach + long-term contract incentive
4482-EWFMI,0.6671904958284549,Very High,2,Month-to-month,69.7,No,No,Electronic check,Priority outreach + long-term contract incentive
2897-DOVND,0.6671904958284549,Very High,2,Month-to-month,69.8,No,No,Electronic check,Priority outreach + long-term contract incentive
6077-BDPXA,0.6671904958284549,Very High,3,Month-to-month,70.15,No,No,Electronic check,Priority outreach + long-term contract incentive
3721-CNEYS,0.6671904958284549,Very High,2,Month-to-month,70.95,No,No,Electronic check,Priority outreach + long-term contract incentive
3750-CKVKH,0.6671904958284549,Very High,2,Month-to-month,67.75,No,No,Electronic check,Priority outreach + long-term contract incentive
9717-QEBGU,0.6671904958284549,Very High,2,Month-to-month,70.3,No,No,Electronic check,Priority outreach + long-term contract incentive
7379-POKDZ,0.6671904958284549,Very High,3,Month-to-month,70.3,No,No,Electronic check,Priority outreach + long-term contract incentive
8835-VSDSE,0.6671904958284549,Very High,2,Month-to-month,70.7,No,No,Electronic check,Priority outreach + long-term contract incentive
7245-NIIWQ,0.6671904958284549,Very High,3,Month-to-month,69.85,No,No,Electronic check,Priority outreach + long-term contract incentive
9237-HQITU,0.6671904958284549,Very High,2,Month-to-month,70.7,No,No,Electronic check,Priority outreach + long-term contract incentive
4884-ZTHVF,0.6669351375796208,Very High,8,Month-to-month,87.1,No,No,Electronic check,Priority outreach + long-term contract incentive
0455-XFASS,0.6664075166209406,Very High,3,Month-to-month,69.55,No,No,Electronic check,Priority outreach + long-term contract incentive
0508-OOLTO,0.6664075166209406,Very High,2,Month-to-month,71.65,No,No,Electronic check,Priority outreach + long-term contract incentive
2862-PFNIK,0.6652611627728796,Very High,1,Month-to-month,24.7,No,No,Electronic check,Priority outreach + long-term contract incentive
7242-QZLXF,0.6652611627728796,Very High,1,Month-to-month,25.3,No,No,Electronic check,Priority outreach + long-term contract incentive
9921-ZVRHG,0.6645066739349559,Very High,14,Month-to-month,80.45,No,No,Electronic check,Priority outreach + long-term contract incentive
4853-OITSN,0.6639646251851833,Very High,5,Month-to-month,89.15,No,Yes,Electronic check,Priority outreach + long-term contract incentive
1866-OBPNR,0.6635754316789401,Very High,1,Month-to-month,74.6,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
1195-OIYEJ,0.663473871495599,Very High,13,Month-to-month,91.1,No,No,Electronic check,Priority outreach + long-term contract incentive
5995-SNNEW,0.6634412313352418,Very High,23,Month-to-month,104.45,No,No,Electronic check,Priority outreach + long-term contract incentive
7156-MHUGY,0.6630748174397134,Very High,13,Month-to-month,90.5,No,No,Electronic check,Priority outreach + long-term contract incentive
8118-TJAFG,0.662849711230009,Very High,9,Month-to-month,101.5,Yes,No,Electronic check,Priority outreach + long-term contract incentive
5318-IXUZF,0.6628476678795874,Very High,2,Month-to-month,87.15,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
5590-BYNII,0.6628459915196611,Very High,22,Month-to-month,100.75,No,Yes,Electronic check,Priority outreach + long-term contract incentive
6432-TWQLB,0.66256532354719,Very High,5,Month-to-month,85.4,Yes,No,Electronic check,Priority outreach + long-term contract incentive
0125-LZQXK,0.6620371487507823,Very High,15,Month-to-month,101.35,Yes,No,Electronic check,Priority outreach + long-term contract incentive
4735-ASGMA,0.6620329258199361,Very High,26,Month-to-month,98.35,No,No,Electronic check,Priority outreach + long-term contract incentive
0004-TLHLJ,0.6619505796534169,Very High,4,Month-to-month,73.9,No,No,Electronic check,Priority outreach + long-term contract incentive
0018-NYROU,0.6619505796534169,Very High,5,Month-to-month,68.95,No,No,Electronic check,Priority outreach + long-term contract incentive
3453-RTHJQ,0.6619505796534169,Very High,6,Month-to-month,69.1,No,No,Electronic check,Priority outreach + long-term contract incentive
2568-BRGYX,0.6619505796534169,Very High,4,Month-to-month,70.2,No,No,Electronic check,Priority outreach + long-term contract incentive
9633-XQABV,0.6619505796534169,Very High,3,Month-to-month,70.25,No,No,Electronic check,Priority outreach + long-term contract incentive
2058-DCJBE,0.6619505796534169,Very High,5,Month-to-month,69.75,No,No,Electronic check,Priority outreach + long-term contract incentive
6047-YHPVI,0.6619505796534169,Very High,5,Month-to-month,69.7,No,No,Electronic check,Priority outreach + long-term contract incentive
9408-SSNVZ,0.6619505796534169,Very High,4,Month-to-month,70.15,No,No,Electronic check,Priority outreach + long-term contract incentive
4585-HETAI,0.6611615335198402,Very High,4,Month-to-month,73.75,No,No,Electronic check,Priority outreach + long-term contract incentive
8861-HGGKB,0.6610198494666831,Very High,10,Month-to-month,86.45,No,No,Electronic check,Priority outreach + long-term contract incentive
3855-ONCAR,0.6607932562913881,Very High,4,Month-to-month,78.9,No,No,Mailed check,Priority outreach + long-term contract incentive
2876-GZYZC,0.6605654232093425,Very High,13,Month-to-month,85.95,No,No,Electronic check,Priority outreach + long-term contract incentive
0094-OIFMO,0.6602020188785442,Very High,11,Month-to-month,95.0,No,No,Electronic check,Priority outreach + long-term contract incentive
6689-TCZHQ,0.6586983771264006,Very High,5,Month-to-month,78.95,No,No,Electronic check,Priority outreach + long-term contract incentive
3663-MITLP,0.6586732476182221,Very High,15,Month-to-month,101.25,No,No,Electronic check,Priority outreach + long-term contract incentive
3063-QFSZL,0.6582558699867754,Very High,1,Month-to-month,55.4,No,No,Electronic check,Priority outreach + long-term contract incentive
5909-ECHUI,0.6582558699867754,Very High,1,Month-to-month,56.25,No,No,Electronic check,Priority outreach + long-term contract incentive
5501-TVMGM,0.6582558699867754,Very High,1,Month-to-month,55.25,No,No,Electronic check,Priority outreach + long-term contract incentive
3583-EKAPL,0.6582558699867754,Very High,1,Month-to-month,55.0,No,No,Electronic check,Priority outreach + long-term contract incentive
9822-OAOVB,0.6582558699867754,Very High,1,Month-to-month,55.45,No,No,Electronic check,Priority outreach + long-term contract incentive
1251-STYSZ,0.6581668138813804,Very High,4,Month-to-month,80.25,No,Yes,Electronic check,Priority outreach + long-term contract incentive
5923-GXUOC,0.6581441119305024,Very High,10,Month-to-month,104.4,No,Yes,Electronic check,Priority outreach + long-term contract incentive
8266-VBFQL,0.6579287317981684,Very High,4,Month-to-month,90.4,Yes,No,Electronic check,Priority outreach + long-term contract incentive
8699-ASUFO,0.657793245002679,Very High,7,Month-to-month,74.4,No,No,Mailed check,Priority outreach + long-term contract incentive
6127-ISGTU,0.6576232529351622,Very High,16,Month-to-month,84.95,No,No,Electronic check,Priority outreach + long-term contract incentive
2135-DQWAQ,0.6575744688502208,Very High,5,Month-to-month,85.3,No,No,Mailed check,Priority outreach + long-term contract incentive
9436-ZBZCT,0.6571729020200541,Very High,14,Month-to-month,89.95,Yes,No,Electronic check,Priority outreach + long-term contract incentive
3393-FMZPV,0.6569295599255842,Very High,25,Month-to-month,100.25,No,No,Electronic check,Priority outreach + long-term contract incentive
7326-RIGQZ,0.6569020434904985,Very High,6,Month-to-month,69.8,No,No,Electronic check,Priority outreach + long-term contract incentive
7780-OTDSO,0.6562695343049639,Very High,18,Month-to-month,99.4,No,Yes,Electronic check,Priority outreach + long-term contract incentive
8263-JQAIK,0.6549499618970229,Very High,2,Month-to-month,24.45,No,No,Mailed check,Priority outreach + long-term contract incentive
5429-LWCMV,0.6542869205440894,Very High,12,Month-to-month,89.15,No,No,Electronic check,Priority outreach + long-term contract incentive
2272-QAGFO,0.654044949090187,Very High,14,Month-to-month,74.3,No,No,Electronic check,Priority outreach + long-term contract incentive
8107-KNCIM,0.654044949090187,Very High,14,Month-to-month,75.1,No,No,Electronic check,Priority outreach + long-term contract incentive
9685-WKZGT,0.654044949090187,Very High,14,Month-to-month,74.95,No,No,Electronic check,Priority outreach + long-term contract incentive
9846-GKXAS,0.6538552236310591,Very High,9,Month-to-month,90.8,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
7384-GHBPI,0.6532551684628884,Very High,3,Month-to-month,35.15,No,No,Electronic check,Priority outreach + long-term contract incentive
3420-YJLQT,0.6531711030574181,Very High,2,Month-to-month,79.55,No,No,Electronic check,Priority outreach + long-term contract incentive
7590-VHVEG,0.6519776861030018,Very High,1,Month-to-month,29.85,No,No,Electronic check,Priority outreach + long-term contract incentive
0432-CAJZV,0.6511742923918742,Very High,3,Month-to-month,90.7,No,No,Mailed check,Priority outreach + long-term contract incentive
0674-EYYZV,0.6506524877323004,Very High,1,Month-to-month,54.65,No,No,Electronic check,Priority outreach + long-term contract incentive
9314-IJWSQ,0.6505925673221795,Very High,14,Month-to-month,84.8,No,No,Electronic check,Priority outreach + long-term contract incentive
9050-IKDZA,0.6503491641025311,Very High,2,Month-to-month,81.5,No,No,Mailed check,Priority outreach + long-term contract incentive
5159-YFPKQ,0.6500778007400012,Very High,2,Month-to-month,75.8,No,No,Electronic check,Priority outreach + long-term contract incentive
5569-KGJHX,0.6500742154579544,Very High,9,Month-to-month,85.35,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
